source_file,slice_index,z,height_percent,num_loops,max_perimeter,sum_perimeter,max_area,sum_area,width,depth,left_max_perimeter,right_max_perimeter,left_sum_area,right_sum_area
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,0,17.46506429016436,1.0,2,669.585734086707,1338.856279906779,24585.604355012998,49015.43732707389,469.7137858698382,278.68552532099943,669.2705458200721,669.585734086707,24429.83297206089,24585.604355012998
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,1,26.065950222004098,1.492462311557789,2,629.3838841347002,1256.8233985023571,21261.13244682178,41999.2827495095,456.02776658109576,266.27053194719025,627.4395143676568,629.3838841347002,20738.150302687718,21261.13244682178
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,2,34.66683615384383,1.9849246231155782,2,580.191212947262,1157.4742151202086,17439.689234470716,34859.900099908526,430.91302635103045,249.86787059255954,580.191212947262,577.2830021729466,17439.689234470716,17420.21086543781
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,3,43.26772208568357,2.4773869346733672,2,514.876304554262,1027.886036559375,14005.806626221856,27695.07483504562,402.7309809238069,224.95389133754722,513.0097320051129,514.876304554262,14005.806626221856,13689.268208823763
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,4,51.8686080175233,2.969849246231156,2,458.24711897660325,914.0199269928339,11582.422446935107,22551.76710758487,381.87395308194436,196.7548796417336,458.24711897660325,455.7728080162307,11582.422446935107,10969.344660649764
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,5,60.46949394936304,3.462311557788945,2,414.35832607415296,816.97735842189,9942.154217522484,18832.20138226168,363.68240949331613,177.67602623965843,414.35832607415296,402.61903234773706,9942.154217522484,8890.047164739197
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,6,69.07037988120278,3.9547738693467345,2,377.322220668947,718.9400415356713,8787.205447173183,16016.458407272527,354.73637568012896,160.5748834832117,377.322220668947,341.61782086672423,8787.205447173183,7229.252960099344
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,7,77.67126581304251,4.447236180904523,2,340.24864155784417,642.1266145192216,7724.800404581001,13911.510834360284,350.9036541728492,141.05080337314746,340.24864155784417,301.8779729613774,7724.800404581001,6186.710429779283
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,8,86.27215174488225,4.939698492462312,2,306.7056307636801,582.2343136228853,6680.109971276572,12151.869713551772,351.4482907099458,124.8616655354086,306.7056307636801,275.5286828592052,6680.109971276572,5471.759742275201
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,9,94.87303767672199,5.432160804020102,2,284.2661144662493,545.7874806067205,5816.130713880295,10758.412313104214,349.6531623308654,114.09070593670668,284.2661144662493,261.52136614047123,5816.130713880295,4942.281599223919
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,10,103.47392360856172,5.924623115577891,2,267.22556231645063,513.2730958017404,5163.919309712277,9521.888111891822,346.73433679499453,106.90407959863406,267.22556231645063,246.04753348528976,5163.919309712277,4357.968802179545
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,11,112.07480954040146,6.417085427135679,2,256.2458942831736,490.8921168413199,4762.867186931748,8695.87385866794,347.1457742681376,100.50809716434348,256.2458942831736,234.64622255814632,4762.867186931748,3933.0066717361915
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,12,120.6756954722412,6.909547738693469,2,249.1367624589854,478.0192753093235,4537.54608531679,8294.526196365783,350.3085774792678,95.60767301950307,249.1367624589854,228.88251285033812,4537.54608531679,3756.9801110489934
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,13,129.27658140408093,7.402010050251257,2,244.87701498284264,467.5486521920327,4460.607661382237,8099.387930092285,353.5002169649007,91.06144427018486,244.87701498284264,222.67163720919004,4460.607661382237,3638.7802687100484
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,14,137.87746733592067,7.894472361809046,2,246.02098319125292,466.2374931275636,4538.2814354164875,8155.880026775849,356.29512134795095,89.18105275982329,246.02098319125292,220.21650993631067,4538.2814354164875,3617.5985913593613
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,15,146.47835326776038,8.386934673366834,2,247.27532812861764,468.622128263887,4640.712767358957,8316.454268594622,358.66310294632643,88.71503475635667,247.27532812861764,221.34680013526935,4640.712767358957,3675.741501235665
data\obj\A00-09-0254 2025-12-10_10-38-56.obj,16,155.07923919960012,8.879396984924623,2,249.14318443093927,473.67998230368323,4750.089160929885,8563.843038558014,361.6669696742981,88.24901675289006,249.14318443093927,224.53679787274396,4750.089160929885,3813.753877628129
