method,measurement,n_subjects,n_exact,mean_abs_error,median_abs_error,max_abs_error,rmse,bias,mean_abs_pct_error,max_abs_pct_error,pct_exact
avatar,ankle_circumference_right_corrected_cm,20.0,19.0,0.002374661648907761,0.0,0.047493232978137456,0.010619809741035014,-0.002374661648907406,0.009184930790567631,0.1836986158112846,95.0
avatar,calf_circumference_right_cm,20.0,18.0,0.002323104198885062,0.0,0.0459251784610899,0.010269883846024317,-0.0022694136472324543,0.005901577022468017,0.11677225485738658,90.0
avatar,waist_circumference_cm,20.0,19.0,0.005503417484460727,1.4210854715202004e-14,0.11006834968895873,0.024612031207572955,0.005503417484443674,0.00512683407252598,0.10253668145026373,95.0
avatar,volume_cm3,20.0,20.0,1.2369127944315111e-10,5.820766091346741e-11,8.003553375601768e-10,2.1764723194930998e-10,-7.130438461696469e-11,1.5064417415907596e-13,8.097614066428696e-13,100.0
avatar,surface_area_total_cm2,20.0,20.0,1.0459189070388675e-11,1.1823431123048067e-11,1.8189894035458565e-11,1.1795413474372963e-11,-1.7280399333685636e-12,5.450723555960078e-14,9.127487415633806e-14,100.0
avatar,surface_area_head_cm2,20.0,20.0,3.751665644813329e-13,0.0,1.5916157281026244e-12,6.164301208503257e-13,-2.3874235921539367e-13,1.8643725286285443e-14,8.533865220657261e-14,100.0
avatar,surface_area_arm_left_cm2,20.0,20.0,3.410605131648481e-13,1.1368683772161603e-13,1.3642420526593924e-12,5.66155886098783e-13,6.821210263296962e-14,1.864353943230916e-14,8.13281953947903e-14,100.0
avatar,surface_area_arm_right_cm2,20.0,20.0,3.1832314562052486e-13,2.2737367544323206e-13,1.3642420526593924e-12,4.714920886119153e-13,1.1368683772161603e-13,1.637509905674604e-14,6.270561660357086e-14,100.0
avatar,bicep_circumference_right_cm,20.0,20.0,4.7961634663806766e-15,3.552713678800501e-15,1.7763568394002505e-14,7.32410687763558e-15,-1.9539925233402757e-15,1.3384253368701748e-14,5.904683584073836e-14,100.0
avatar,chest_circumference_cm,20.0,20.0,1.0658141036401503e-14,0.0,4.263256414560601e-14,1.8254173395838974e-14,-3.552713678800501e-15,9.757366934211926e-15,3.5709776855894085e-14,100.0
avatar,forearm_circumference_left_cm,20.0,20.0,2.3092638912203257e-15,0.0,1.0658141036401503e-14,3.809860975949991e-15,-1.7763568394002506e-16,9.714379741758484e-15,4.5730683074078534e-14,100.0
avatar,thigh_circumference_left_cm,20.0,20.0,4.618527782440651e-15,0.0,2.1316282072803006e-14,8.255760547102576e-15,-1.7763568394002505e-15,7.8310521551873e-15,3.82644371201848e-14,100.0
avatar,forearm_circumference_right_cm,20.0,20.0,1.7763568394002505e-15,0.0,1.4210854715202004e-14,4.050716828981884e-15,1.4210854715202005e-15,6.34108167855373e-15,4.6189916765736804e-14,100.0
avatar,wrist_circumference_left_cm,20.0,20.0,1.2434497875801752e-15,0.0,1.0658141036401503e-14,3.076740298213702e-15,-5.329070518200751e-16,6.1774020237411746e-15,4.902817371858947e-14,100.0
avatar,wrist_circumference_right_cm,20.0,20.0,9.769962616701378e-16,0.0,7.105427357601002e-15,2.4161065164093008e-15,4.440892098500626e-16,4.6125213691731144e-15,3.076358050033298e-14,100.0
avatar,bicep_circumference_left_cm,20.0,20.0,1.5987211554602255e-15,0.0,1.0658141036401503e-14,3.640448215221994e-15,-8.881784197001252e-16,4.598110799743884e-15,3.352871719553469e-14,100.0
avatar,arm_length_right_cm,20.0,20.0,3.552713678800501e-16,0.0,7.105427357601002e-15,1.5888218580782547e-15,3.552713678800501e-16,8.858441256038005e-16,1.771688251207601e-14,100.0
