source_file,slice_index,z,height_percent,num_loops,max_perimeter,sum_perimeter,max_area,sum_area,width,depth,left_max_perimeter,right_max_perimeter,left_sum_area,right_sum_area
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,0,16.53497301039236,1.0,2,663.9177946805179,1297.193012211338,23305.003431758843,39491.48038253155,445.4085434049241,311.7886198490654,663.9177946805179,633.2752175308201,23305.003431758843,16186.4769507727
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,1,24.677824040635834,1.4924623115577889,2,677.2652108409347,1319.7025520411935,26190.143677069864,47461.90416196681,445.056813924929,307.03899220771115,642.4373412002586,677.2652108409347,21271.76048489695,26190.143677069864
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,2,32.820675070879304,1.984924623115578,2,648.6281570274449,1248.994301051995,23350.536064280604,41531.37389377042,435.9373619781653,294.8570294394406,600.3661440245503,648.6281570274449,18180.837829489814,23350.536064280604
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,3,40.96352610112278,2.477386934673367,2,595.5346267015831,1116.1421638108231,19565.740069412685,34204.90893294761,423.53690939471795,255.55974000789985,520.60753710924,595.5346267015831,14639.168863534927,19565.740069412685
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,4,49.10637713136626,2.9698492462311563,2,532.9987425446011,995.5697589932986,15895.345314755366,27935.6918342383,411.30701519017657,229.5114894055385,462.5710164486975,532.9987425446011,12040.346519482933,15895.345314755366
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,5,57.249228161609736,3.4623115577889454,2,476.2378522200328,887.0329032619359,12859.583931747598,23174.43896373311,402.37412370232573,203.3923708090777,410.7950510419031,476.2378522200328,10314.855031985513,12859.583931747598
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,6,65.3920791918532,3.9547738693467336,2,428.1312587126441,801.9921097061274,10397.25871598185,19779.249120012,393.35236723116213,179.85333618378155,373.8608509934832,428.1312587126441,9381.990404030148,10397.25871598185
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,7,73.53493022209668,4.447236180904523,2,375.6129595572261,727.2615433259273,9006.11339582838,17276.247725073285,390.34868111409185,162.02052424392798,351.6485837687012,375.6129595572261,9006.11339582838,8270.134329244902
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,8,81.67778125234015,4.939698492462312,2,340.7961272765752,680.2449988678104,8667.851947559415,15715.554731631077,387.67512741081185,151.0860249497733,339.4488715912353,340.7961272765752,8667.851947559415,7047.702784071662
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-09-2104_A 2025-11-19_11-49-31.obj,9,89.82063228258363,5.432160804020101,2,326.6982587576022,643.0491909282434,8025.894745668431,14406.701605803397,383.18362863687145,143.53632683179984,326.6982587576022,316.35093217064116,8025.894745668431,6380.806860134966
