source_file,slice_index,z,height_percent,num_loops,max_perimeter,sum_perimeter,max_area,sum_area,width,depth,left_max_perimeter,right_max_perimeter,left_sum_area,right_sum_area
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,0,16.889743219851525,1.0,2,560.2405575497648,1107.6642750340488,17563.69260050074,34210.37286937693,427.53152894575794,258.4591674986068,547.423717484284,560.2405575497648,16646.68026887619,17563.69260050074
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,1,25.207305207517102,1.492462311557789,2,532.7130294667603,1040.9593470113577,15864.797090444263,30499.697609980038,416.78478407417026,241.07626590535807,508.24631754459733,532.7130294667603,14634.900519535775,15864.797090444263
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,2,33.52486719518268,1.984924623115578,2,466.99897622906826,908.1271789981704,12609.073085153505,24107.052482868734,397.96153755967055,211.27476309192159,441.1282027691021,466.99897622906826,11497.97939771523,12609.073085153505
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,3,41.84242918284825,2.4773869346733663,2,402.6968417139715,786.1517553075882,9635.001499589009,18636.394989618842,370.74507741717844,185.5848606407862,383.4549135936168,402.6968417139715,9001.393490029834,9635.001499589009
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,4,50.15999117051383,2.969849246231156,2,347.0161909804166,677.3226884963328,7568.602765877382,14539.33751619386,354.2067176160473,161.61464020265953,330.30649751591625,347.0161909804166,6970.734750316478,7568.602765877382
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,5,58.477553158179404,3.462311557788945,2,297.39340922822413,582.556002582719,6017.97317564211,11534.106152822758,348.0020704975467,138.26807472781127,285.1625933544948,297.39340922822413,5516.132977180649,6017.97317564211
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,6,66.79511514584497,3.9547738693467336,2,266.307519731612,526.7596644393363,5078.272812418669,9888.268249670364,344.94163834109486,123.90200679277821,260.4521447077243,266.307519731612,4809.995437251695,5078.272812418669
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,7,75.11267713351054,4.447236180904522,2,249.54227964629794,498.19030877791727,4521.332118145103,8968.750617660931,344.0548564334165,117.37766721106263,248.6480291316193,249.54227964629794,4447.418499515828,4521.332118145103
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,8,83.43023912117613,4.939698492462312,2,240.15318559053586,477.4839175230419,4223.2430825445335,8302.435615356575,343.5037496594624,111.93993267185363,237.330731932506,240.15318559053586,4079.1925328120415,4223.2430825445335
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan011_A 2026-03-10_13-12-57.obj,9,91.7478011088417,5.432160804020101,2,234.0925958858771,464.16475205421546,4021.710066968226,7884.277627391799,342.73552656719437,108.26227354850563,230.07215616833835,234.0925958858771,3862.567560423573,4021.710066968226
