source_file,slice_index,z,height_percent,num_loops,max_perimeter,sum_perimeter,max_area,sum_area,width,depth,left_max_perimeter,right_max_perimeter,left_sum_area,right_sum_area
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,0,18.36305040611796,0.9999999999999999,2,733.4363671474553,1418.8717576606446,28339.19883516035,54203.8651456146,509.78127990262396,299.94867363742406,685.4353905131894,733.4363671474553,25864.666310454253,28339.19883516035
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,1,27.406160656367007,1.4924623115577889,2,667.3375591400061,1331.5291657839402,23987.529243808327,47853.02171570415,497.79385738456784,281.76159918424696,664.191606643934,667.3375591400061,23987.529243808327,23865.49247189582
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,2,36.44927090661605,1.9849246231155775,2,608.7319581352253,1206.0076859143887,20662.817323024967,40296.04321281772,478.1225093946624,257.9504446753244,608.7319581352253,597.2757277791634,20662.817323024967,19633.225889792753
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,3,45.4923811568651,2.4773869346733672,2,540.1726812360785,1074.462003864889,17132.76373423521,33247.38473973719,455.9428758592642,230.6196058335326,540.1726812360785,534.2893226288106,17132.76373423521,16114.621005501976
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,4,54.53549140711415,2.969849246231156,2,490.6939624093713,969.187510829668,14535.915532871848,27807.201372605938,435.8592850796464,207.17968528881443,490.6939624093713,478.4935484202967,14535.915532871848,13271.28583973409
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,5,63.578601657363194,3.462311557788945,2,447.65234199799545,862.5845881198368,12434.451329135049,23185.76402385199,422.2162551837417,182.6250556148238,447.65234199799545,414.9322461218413,12434.451329135049,10751.31269471694
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,6,72.62171190761224,3.9547738693467336,2,408.2882571891628,775.631496146086,10656.051162187043,19597.656579398998,409.76950066083947,164.15368699542836,408.2882571891628,367.34323895692324,10656.051162187043,8941.605417211955
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,7,81.6648221578613,4.447236180904523,2,368.5855302370829,695.8561692017333,9124.347935313446,16706.973602014456,398.754766386208,143.13121393024718,368.5855302370829,327.27063896465046,9124.347935313446,7582.625666701009
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,8,90.70793240811034,4.939698492462312,2,340.68104790512047,643.4928014374648,8200.276636029681,14843.428179780327,395.64197275392235,128.63067639557858,340.68104790512047,302.81175353234426,8200.276636029681,6643.151543750646
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,9,99.75104265835938,5.432160804020101,2,324.4954982323196,609.746132760288,7720.213539819291,13710.012453768533,394.8933322094049,119.1671348074493,324.4954982323196,285.25063452796843,7720.213539819291,5989.798913949242
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,10,108.79415290860842,5.92462311557789,2,313.7581062539809,588.4295409587494,7285.4399106304045,12927.589086550797,392.5287977576669,113.63782761218876,313.7581062539809,274.6714347047685,7285.4399106304045,5642.149175920393
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,11,117.83726315885748,6.417085427135679,2,301.835470241241,566.8572591201032,6816.586788607456,12102.69714577643,389.6534361048146,108.1085204169282,301.835470241241,265.02178887886214,6816.586788607456,5286.110357168975
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,12,126.88037340910653,6.909547738693468,2,295.1570514619808,553.6855492978937,6548.323932365645,11587.163697267868,386.7029335672549,104.35308268524201,295.1570514619808,258.52849783591284,6548.323932365645,5038.839764902223
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,13,135.92348365935555,7.402010050251255,2,290.7424203740317,544.4360001945544,6322.4322567848285,11171.08149473375,383.714623986718,101.80872386128407,290.7424203740317,253.69357982052264,6322.4322567848285,4848.649237948921
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,14,144.96659390960463,7.894472361809046,2,285.69504151158173,537.8342785281263,6147.823477579368,10944.58901747808,384.56556286658804,100.06469213205273,285.69504151158173,252.1392370165446,6147.823477579368,4796.765539898712
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,15,154.00970415985367,8.386934673366834,2,284.49951244674355,537.6870700400748,6167.232165843758,11026.616595555955,386.70041786708094,99.83349086020118,284.49951244674355,253.18755759333123,6167.232165843758,4859.384429712198
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,16,163.0528144101027,8.879396984924623,2,288.3272019740943,543.5650535944305,6353.245980524298,11333.664853421637,387.45221469609805,101.14708129735295,288.3272019740943,255.23785162033622,6353.245980524298,4980.418872897339
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,17,172.09592466035176,9.37185929648241,2,292.32348662186007,552.1097047984476,6547.381959035338,11687.653021073042,390.1662587765984,100.73202624522962,292.32348662186007,259.78621817658757,6547.381959035338,5140.271062037704
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,18,181.1390349106008,9.8643216080402,2,296.29685632909724,559.5358926542327,6715.860696021235,12001.89788470672,394.7650628703204,100.36886457608547,296.29685632909724,263.2390363251355,6715.860696021235,5286.037188685485
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,19,190.18214516084984,10.356783919597989,2,300.04793814710473,567.0281050155274,6959.963970811747,12450.269032842378,396.46380042619126,101.49520032161674,300.04793814710473,266.98016686842277,6959.963970811747,5490.305062030631
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,20,199.22525541109889,10.849246231155778,2,306.50626447759754,578.800050194969,7296.415816610184,13026.732231443195,398.5083223144796,102.4037613678192,306.50626447759754,272.29378571737146,7296.415816610184,5730.316414833011
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,21,208.26836566134796,11.341708542713569,2,308.8211807423854,588.6532631778255,7338.7210984483245,13365.16137138853,398.8884765058825,101.9659312030586,308.8211807423854,279.83208243544004,7338.7210984483245,6026.440272940206
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,22,217.311475911597,11.834170854271358,2,307.66932712626027,594.291271466408,7286.9913741214405,13611.696262404774,399.9350313645341,100.15569234633097,307.66932712626027,286.6219443401478,7286.9913741214405,6324.704888283333
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,23,226.35458616184604,12.326633165829147,2,311.3800976015857,600.9198618164369,7481.729303302302,13950.399965097793,401.7265078864887,99.97132706360388,311.3800976015857,289.5397642148511,7481.729303302302,6468.6706617954915
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,24,235.3976964120951,12.819095477386936,2,320.7063496759253,613.8639484253913,7957.814734363856,14589.514068973382,404.30166809003555,102.68387725518815,320.7063496759253,293.15759874946605,7957.814734363856,6631.699334609526
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,25,244.44080666234413,13.311557788944723,2,330.2656295193538,631.6678286774832,8434.30962396157,15408.378092925035,404.28168753914224,105.64699755940137,330.2656295193538,301.4021991581293,8434.30962396157,6974.068468963465
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,26,253.48391691259317,13.804020100502512,2,339.8545671050445,652.2286379628049,8928.90507697963,16353.970874343271,404.6806284151518,109.41027773085064,339.8545671050445,312.3740708577604,8928.90507697963,7425.065797363641
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,27,262.5270271628422,14.296482412060302,2,349.4858131731962,672.5220921570989,9456.470155349525,17376.334478677396,405.9376468113883,111.45946720014557,349.4858131731962,323.03627898390266,9456.470155349525,7919.864323327871
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,28,271.5701374130913,14.788944723618092,2,359.2365796336953,692.9516538906572,9921.09293187433,18432.727958532312,407.5084487091371,113.48207483045951,359.2365796336953,333.7150742569619,9921.09293187433,8511.635026657983
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,29,280.6132476633403,15.28140703517588,2,369.45514101380166,713.2803991506273,10449.026534310135,19522.939130595973,410.05695182944044,115.62256576407658,369.45514101380166,343.82525813682565,10449.026534310135,9073.912596285838
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,30,289.6563579135894,15.77386934673367,2,379.5830645611809,732.8543073093826,11103.970610868826,20661.191440916504,412.32228547889696,117.92077529790022,379.5830645611809,353.2712427482017,11103.970610868826,9557.220830047678
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,31,298.6994681638384,16.266331658291456,2,389.6998234108734,751.0031280080582,11676.3251593335,21656.63370490994,412.7432105182089,120.79863573468859,389.6998234108734,361.30330459718476,11676.3251593335,9980.308545576438
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,32,307.74257841408746,16.758793969849247,2,398.8667129085768,766.2380263302435,12196.643570072367,22542.23402356502,412.84510130358564,122.8520057927885,398.8667129085768,367.37131342166674,12196.643570072367,10345.590453492652
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,33,316.78568866433653,17.251256281407038,2,409.37676654249776,785.7405733823182,12659.0349263541,23501.327713192062,414.0182078391256,125.40649789648248,409.37676654249776,376.3638068398205,12659.0349263541,10842.292786837963
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,34,325.82879891458555,17.743718592964825,2,417.2228767647683,807.5977143071873,13114.654641488683,24660.943922872597,415.1913143746654,128.9293303539787,417.2228767647683,390.3748375424191,13114.654641488683,11546.289281383913
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,35,334.8719091648346,18.236180904522616,2,421.2744001046644,817.9376484389784,13553.769752692431,25568.277526706865,416.54638318661125,135.69999659145216,421.2744001046644,396.663248334314,13553.769752692431,12014.507774014433
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,36,343.91501941508363,18.728643216080403,2,422.4155361630861,825.2908637459577,13766.421692624863,26314.19313286047,417.4248415648374,137.32750157056853,422.4155361630861,402.8753275828717,13766.421692624863,12547.771440235607
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,37,352.9581296653327,19.22110552763819,2,423.1563637782411,832.1579065210465,13774.54471194488,26760.416718476074,418.30329994306356,137.92041795536795,423.1563637782411,409.00154274280544,13774.54471194488,12985.872006531194
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,38,362.0012399155817,19.71356783919598,2,423.4242589998649,836.4339238818807,13768.056665026292,26955.68786801258,418.87661521292466,136.1966106273136,423.4242589998649,413.0096648820157,13768.056665026292,13187.63120298629
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,39,371.0443501658308,20.20603015075377,3,418.55314846301036,854.9597828293663,13501.655368310167,26742.185338631716,419.17934235382614,136.87730279368802,418.55314846301036,414.8007791934154,13501.655368310167,13240.52997032155
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,40,380.0874604160798,20.698492462311556,2,416.51924661884686,827.7880593019631,13340.361937900918,26426.005725221185,419.9900323725421,138.76012102777617,411.2688126831163,416.51924661884686,13085.643787320267,13340.361937900918
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,41,389.1305706663289,21.190954773869347,2,415.50047962886606,819.0599228006388,13339.135006473865,25890.928565350478,421.0571796343235,137.26250481223263,403.5594431717727,415.50047962886606,12551.793558876612,13339.135006473865
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,42,398.17368091657795,21.683417085427138,2,413.8705032731175,810.4239018679946,13242.774384822289,25241.496380548168,420.63998456745037,133.4585596054119,396.5533985948771,413.8705032731175,11998.721995725879,13242.774384822289
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,43,407.21679116682697,22.175879396984925,2,414.7629868455686,806.1981079203392,13132.580415616976,24823.930221924587,418.1891167316836,131.93456608940488,391.4351210747707,414.7629868455686,11691.349806307611,13132.580415616976
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,44,416.25990141707604,22.668341708542716,2,410.6470400767225,799.4701057701665,12980.137421217398,24467.16648582145,415.1853013542461,133.0783256351604,388.823065693444,410.6470400767225,11487.029064604052,12980.137421217398
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,45,425.30301166732505,23.160804020100503,2,403.28489849701225,792.6029090761674,12697.213251680922,24126.801212170336,412.4665142810097,132.12997399193196,389.3180105791552,403.28489849701225,11429.587960489414,12697.213251680922
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,46,434.3461219175741,23.653266331658294,2,398.0213120915726,793.5402296486529,12350.406050286343,23889.752931691648,409.8766587567514,132.42257972592895,395.5189175570803,398.0213120915726,11539.346881405305,12350.406050286343
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan08_B 2026-02-04_12-21-25.obj,47,443.38923216782314,24.14572864321608,2,396.942421167092,793.7327289160007,12193.2409335657,23804.012516691655,404.1820519899424,133.70121578850282,396.7903077489087,396.942421167092,11610.771583125956,12193.2409335657
