source_file,slice_index,z,height_percent,num_loops,max_perimeter,sum_perimeter,max_area,sum_area,width,depth
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,0,15.515956979921548,1.0,2,517.7139893437595,1032.364975024815,14904.279779776843,29344.226569029837,380.9014033455342,229.4645615288996
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,1,23.156981020284924,1.492462311557789,2,477.3604818069745,950.9323228810323,12700.892512645369,24811.188198162297,369.8049117367477,213.4542778566712
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,2,30.798005060648297,1.9849246231155777,2,430.24645860912466,859.6683743634828,10342.44438764757,20548.204349958796,350.55000711652133,195.70215063113045
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,3,38.43902910101167,2.477386934673367,2,387.35673756483004,770.1673242719744,8598.857609039325,17052.777286324323,328.42902670866715,179.7034239800147
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,4,46.080053141375046,2.9698492462311554,2,340.75954122412656,675.5225567762111,7102.764863679287,14048.244538045517,310.0936683320082,160.7586820669194
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,5,53.72107718173842,3.4623115577889445,2,297.1278069008878,589.2366138802399,5816.394534585874,11452.794258809314,304.7069549410637,139.00335826944868
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,6,61.36210122210179,3.954773869346733,2,263.6707167965394,522.6053096697246,4880.229399144468,9589.555886511393,300.76890553627766,120.43016482132714
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,7,69.00312526246518,4.447236180904523,2,245.8790858094689,486.3245483770131,4438.590696630174,8652.76257837635,297.0820627443029,110.51656045524774
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,8,76.64414930282854,4.939698492462311,2,241.13044265898006,478.030494739256,4312.442878727572,8458.475522038574,298.7635920355667,107.00164432214146
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,9,84.28517334319193,5.432160804020101,2,239.6734388040819,478.8410583740739,4357.61522904411,8616.609750720727,300.45447458285133,104.31357177623089
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,10,91.92619738355529,5.924623115577889,2,243.7228038236912,485.5236458628248,4545.829873697792,8964.032730302843,300.32273304276555,104.04896882887815
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,11,99.56722142391868,6.417085427135678,2,248.9982656074461,493.18442808490977,4771.051015235753,9319.464745713427,299.942286048272,103.83073406196237
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,12,107.20824546428204,6.909547738693467,2,253.82713490660768,501.80809820123915,4985.93401709008,9700.680529100471,300.1704520974846,104.62620819073555
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,13,114.8492695046454,7.4020100502512545,2,258.67758014809226,512.8240159860081,5180.3212796165135,10168.363029198259,302.08049547802864,105.61010254696842
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,14,122.4902935450088,7.894472361809044,2,264.28944281018244,525.6008655963055,5386.398595103219,10685.932692215418,303.9905388585727,106.82914911818824
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,15,130.13131758537216,8.386934673366833,2,270.48466465808417,538.0300781241867,5662.064056351443,11236.379270585898,305.60216468428507,108.30022841235115
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,16,137.77234162573555,8.879396984924623,2,276.4342109145938,548.8746018149718,5951.651351462286,11740.467849953318,306.4653887808775,109.77130770651405
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,17,145.4133656660989,9.37185929648241,2,282.4118210489197,559.9961695542424,6235.408182045598,12270.911776885645,308.12314350028055,110.82031106059793
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,18,153.0543897064623,9.8643216080402,2,288.3950813488691,572.0883616491105,6508.313858758174,12809.275837658453,310.10811191141676,111.54470394685472
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,19,160.69541374682566,10.356783919597989,2,293.62518135241953,583.350781681439,6723.079896482614,13301.969120349218,312.03688088369825,112.25182830471337
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,20,168.33643778718906,10.84924623115578,2,298.9415206489455,594.7785953121156,6965.376818808994,13805.876792070201,313.72043732883435,112.99290732082142
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,21,175.97746182755242,11.341708542713569,2,305.4890706026137,608.1139852168335,7307.457171556347,14467.48404698282,315.1707431968312,114.5553928602285
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,22,183.6184858679158,11.834170854271356,2,313.04347681993363,623.2638695160898,7702.753595348968,15268.734138123777,316.1562702390685,117.30995577421842
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,23,191.25950990827917,12.326633165829145,2,321.11238986869176,639.2241348831785,8057.165494015266,16014.917699271991,317.2624828201551,120.06451868820835
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,24,198.90053394864253,12.819095477386934,2,328.2546827747946,653.7943982882541,8444.500097517019,16733.323727614985,318.4703080789143,121.63408319956366
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,25,206.54155798900592,13.311557788944723,2,335.94512936748004,669.5728137755932,8874.081185362942,17605.50456387143,318.9670120712094,123.13333684402345
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,26,214.18258202936929,13.804020100502512,2,344.7306012926302,687.6284408780884,9313.350473890463,18578.453556603024,320.2742783366647,125.74844143401995
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,27,221.82360606973268,14.2964824120603,2,353.2361976081649,704.6955716918571,9778.524524848775,19507.178796568813,321.9674500674291,128.7357951294884
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,28,229.46463011009604,14.788944723618089,2,361.0777060370386,719.5286539688051,10198.469214637436,20306.06355431006,323.6779338992134,131.38227589024729
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,29,237.10565415045943,15.281407035175878,2,368.1973839548777,732.3746202501707,10610.80465653128,21047.10949396451,323.91374234131445,132.76378947140975
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,30,244.7466781908228,15.773869346733667,2,375.88777449246754,745.9929737766631,11102.57550284189,21906.951014183604,323.98681624709275,134.2301858946103
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,31,252.38770223118618,16.26633165829146,2,382.8685875384565,758.8089497562976,11527.136340970868,22671.287956562708,324.3524940218741,135.2652794084347
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,32,260.02872627154954,16.758793969849243,2,386.0301673504838,766.7709088092904,11736.204530730254,23148.897646939717,325.16783871553105,136.30037292225907
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,33,267.6697503119129,17.25125628140703,2,389.0155900736883,774.0627942772308,11925.474502732592,23596.776890079505,326.18720320768193,137.33546643608344
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,34,275.31077435227627,17.74371859296482,2,391.84046826704537,781.9228228794371,12075.621266611874,24075.280788898337,326.53178588863295,138.80283085647784
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,35,282.95179839263966,18.236180904522612,2,393.53076943944166,786.7497716685775,12236.878384242571,24409.271555345884,325.94643474732266,139.58272264125134
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,36,290.59282243300305,18.728643216080403,2,394.1861905083592,786.7952154596135,12269.462979272595,24415.845494117268,326.4146581423474,139.01254652573317
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,37,298.23384647336644,19.22110552763819,2,393.4113141285602,784.9570763622104,12224.686255622337,24305.223168354256,326.4403631446527,138.5531101210672
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,38,305.8748705137298,19.713567839195978,2,392.2628832956576,781.6835700062038,12157.275157320952,24103.98709098041,324.585596037084,137.8342820136641
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,39,313.51589455409317,20.20603015075377,2,389.95682271239417,776.2952714059379,12021.601223653459,23765.362273964325,322.16120598647757,136.75347708228674
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,40,321.15691859445656,20.698492462311556,2,386.75180744221285,769.9096336140033,11809.03599439406,23365.408264863534,319.75981503396565,135.16830598989696
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,41,328.7979426348199,21.190954773869347,2,382.5175203132561,761.9365125334024,11546.759987438098,22886.9840155409,317.91176729972346,132.98236000377435
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,42,336.4389666751833,21.68341708542713,2,377.53185324795624,753.2788248699917,11220.707503833099,22345.728067854252,316.0875733199382,130.56793764756338
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,43,344.07999071554667,22.17587939698492,2,372.50206208903467,744.4331317956742,10912.79367180385,21800.233217507903,314.1913174666504,128.15351529135248
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,44,351.72101475591006,22.668341708542716,2,368.0900563688123,735.7284350427583,10622.927675325027,21225.673177149398,311.59803127432804,126.0507074873903
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,45,359.3620387962734,23.1608040201005,2,365.5279062956688,728.6848102435185,10431.10290701525,20753.654154502947,308.2207073037522,125.11168268695221
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/A00-08-4914_B 2025-12-09_12-31-25.obj,46,367.0030628366368,23.65326633165829,2,366.52110731379685,726.0716971506638,10407.777322677435,20517.73423666989,304.84338333317623,125.96809801179808
