,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145
01ADL0047,-345.1878514073596,-8.357753724371008,-91.54262444798917,-24.19282157687018,11.206717057089158,31.250886990912765,-11.740868785811465,10.469458784620333,-18.54626956831802,6.640727698187847,-6.327821709764842,5.696829422597118,7.09566511345684,1.2319296550840453,16.581353654979957,0.25375824569035466,3.7114437275162726,-0.7004416021555102,-2.077548154811832,1.1424648998089808,2.3394789531658216,-11.63106629665784,2.626149635224094,0.7232180178376318,-2.6787000533416716,2.1976244047258193,-5.047069573746714,7.296535954276627,-5.030724151758989,-7.388062369684174,0.8192458912531289,6.4408708142487,-2.9847795238984,-2.290576063586019,-7.035648442150115,-0.7813777544977955,4.809735525938727,-3.939567951112208,-2.405711813831741,3.0216023901292437,1.58561942390219,-1.7779943120353643,1.2253449785586144,4.98528222100307,-8.51629820683813,0.8632172858169402,2.327702510329432,-1.9365562081177448,-0.9773798467275753,3.7579071538197257,-1.3053843499812456,-0.9732310475374787,-3.82347845051106,0.6125450182597105,0.5656430331670442,0.9832054393041882,-0.507771445889631,-1.0114465578673908,-2.2958922246678237,2.889160338382622,0.877568801444453,1.6763871101150907,4.903996203390305,-0.3858707113279097,0.21285209138566302,1.1138922372427975,-1.4131438115968806,0.30083158222131856,-1.0311522834813704,-1.3894358348909435,3.158126281787831,-5.120149245583845,-3.4920127152745795,2.083744216857878,0.40999080391606285,-0.4334230372103495,-1.1631653450974742,2.4727913023396253,0.07954263240483163,1.9887082741165267,1.132269334140348,2.227167986141585,-0.3787421492010234,-0.7111684208466578,0.9888790166066767,-2.0345770014003044,1.7009628025657977,-0.6642899248425531,1.6341385701565325,-0.6424356970514293,-2.01528246584714,1.5189869015105348,1.6223008001786487,-1.7582505859761748,1.5397969932693465,0.6067654465940883,1.0949902766389243,0.27238406311536356,-2.8266596624286477,-1.156194454714408,0.913109486076828,-0.7777150171187581,-2.8220765609913983,0.8241797422556707,-2.25141568406778,-0.8031113865418154,1.573875932003588,1.6832555813517385,-0.7974328171818619,-0.7540770892279423,-0.025041500269670947,-1.8041741678849683,1.496039485876138,-3.437921226707595,0.06513755389034459,2.1338710859417036,-0.043586441250653585,1.3116684485453438,-0.6076239794921614,0.8515905902139759,-0.662773310505787,-1.9418939299146434,-1.1108967422477538,1.1809166294869264,0.051461392464651236,-1.6371524326328721,-1.649442778854771,-1.0626731932184894,1.7030735170536038,-0.5088510903168755,0.7867413076604876,0.5793326962220716,0.40344272240090073,-0.9457306422737307,0.011835632273425496,-0.17926587570185198,-0.3915734807704916,-0.14807346646707722,-0.18745725379684477,-0.6870595391077947,-0.6912416380310995,0.31762501516243175,-1.3172420818890938,-0.22055209976872056,1.788945843069819e-13
01ADL0048,-364.63788891093844,-102.64577538940044,-101.88005726177464,42.58160723808934,31.02174038389764,27.00143854556517,-36.58663953231171,14.235518491764505,2.8056045218100043,6.114314877020664,-9.722627263611649,-5.969512245946717,6.021956224349233,9.038922817173868,14.493833025128477,-1.3634572747262406,5.129819579844551,-9.434303057204394,-9.560135733986343,-11.999124408564711,0.5366048426050591,2.313714750264367,-7.866007960290583,6.074135084781291,0.9536674158332423,-1.2600178012376557,6.57676103057427,2.4293822668852156,2.940595646619463,-3.133498666612193,-1.7900848566571557,-2.7908211119842177,-2.212491476073058,2.1015478804403886,1.7676600654387733,6.6394674033733185,0.09124252377332326,-4.491673720820277,2.95464065002847,3.973129016697231,5.615704319296097,1.758659243785626,0.18781800464281692,-0.8410185853823546,1.3905431480756778,-2.2590266963293804,1.3248866008743363,-0.18345370003959396,-0.25114606127625294,-0.8771078744669222,-4.429600845732921,1.0814750526910912,4.943076090408546,-0.5850281399534387,-0.18294811878283146,0.12692654279593357,1.2934690798474813,0.28468685670156113,0.8369324854384809,0.8796427273345583,-3.045362985205884,1.8489952565539192,-2.066508917669766,1.225133338282282,1.8956754897095156,5.6069916331505985,-2.1178089100702437,-2.954303950800353,1.4738655786486032,3.3974799140608734,-0.5442868229448129,-0.14513813501514797,-0.36140809827782916,0.5938706180840182,-0.487604037155277,-4.446795280388716,1.6462470456164937,0.3788424242949822,-0.4601832238115278,-1.1115438360937029,-3.071302476504941,-1.1779561022608498,0.6507757574953107,-0.3518982358372867,0.24512224478372502,-2.91708089076165,-2.3301637988188495,2.2950461212607984,-1.637826759279056,2.6442241597592075,0.7437857103333841,0.11733151539023529,1.0111722894912438,-1.5539021501774646,1.0495729789665675,0.8614589116217177,1.7329607609972935,-1.762239619100989,-1.3298812650561214,0.8556654466956776,-1.4921557842955695,-0.6809024065545867,1.4212310805469488,0.1812181824743552,0.6303135140040386,-0.9803799134695287,1.488769639068219,-0.4214165029753611,-2.475660075527977,-0.9258503721479034,-0.8054718480037765,-1.7462215981455864,0.42659191769437455,-0.016069147816989572,-0.007378078853009043,-1.3882819975751661,3.0598215285348656,-1.9975886840352952,-0.14805436286272625,-0.016489740821120116,1.8457594069037113,0.9124038345538549,0.39766484580613454,-1.57420681104394,-0.6611172219141196,0.2957394371211126,0.7719933654243168,-1.3727333390866796,2.4718706548509735,-1.804712062944915,0.07913457334285823,-1.0108376430200354,-0.4711956441696085,0.28910669077520473,0.5150192420359467,-0.08738474072966142,-1.517142247675217,-1.2427361323627504,-0.4921692285046003,0.7781112412598594,-0.08249810608969967,-0.06731435812145085,1.127313554566533,-0.9108178548798991,1.7889458430696735e-13
01ADL0049,-358.8774443091745,45.79706829616659,-57.359817008713925,36.45024151564717,27.03747214814299,-9.944873360769716,-34.47073149978584,35.87283583459696,2.0305536831333426,21.219789184319794,7.520424111888207,-1.7965848786375567,-2.4873279940818156,-2.21519822999984,4.267944977821112,8.522234612094302,0.9897783398731677,-2.8990975034523836,0.09331134466564225,2.3363146700039557,-7.942030359042502,3.9302780453600366,-6.824523014584376,1.6900932022432271,-3.2343231516995967,1.0745769964704763,-0.043603860975104075,-0.8646246016800142,-0.3836215597931543,7.062933440281124,6.37752018732145,-4.7227945390162,1.697375839239437,1.928390486990627,-1.9488624545191522,-2.4316490158675976,1.4435837222329126,0.03955056777087592,-0.24527849609353475,2.061507776166031,-7.3527708603198825,-2.9116785159921608,1.1403080601763986,2.2984446691589957,1.9503838097633253,-3.984717669443603,2.4868055819972623,-3.1665430032742896,-2.1429030963180895,2.958221349732335,5.176072414265285,-2.806781942630779,-3.396704193721491,-1.3277012027499602,1.3282171823525522,1.6260116652715155,-4.896080524054956,6.013822582730073,1.88055452810832,-3.1720302379126264,1.3792585171451466,-1.7423196877024245,-1.5431898050121429,-0.6952887120439544,-0.5387938300413085,1.3880390733619496,-2.9122830545544462,0.9108371391253145,0.6278799146280972,1.3596018806527324,-0.9189871273564764,-0.3602982578537481,2.651624773504064,-1.0861341641962023,2.8764775643486806,-0.6581624069862769,-3.328530874752993,-1.6884210311214858,-0.9750194892957932,-1.7274373612201959,1.0738218914160718,0.3405227497534756,0.005222338587606694,-0.06227208086625266,0.9157159526824604,-0.8698537532029534,0.90876228391201,0.44136621154385625,1.2935928636601908,-2.197660001968217,2.9181093593733816,1.0687837355549472,1.1474773117513366,0.00517504737282938,-0.011312941228352502,1.5279914305095337,0.3578902715825179,0.059775619219761024,-2.4658750438990453,0.3572278488578683,-1.027034557369206,-0.24208995050423868,-0.14986523201592802,1.1635039988398896,2.7933390933982634,-0.9331985509989581,-1.3943523298988918,1.0333537835192401,-1.4601923735287532,-3.3812047111262755,0.7403193670478635,-1.136936871309675,-0.08593941152523715,-2.3697780357270646,0.1708402996672109,-0.8525683581890929,-2.5064596363992537,-0.27639873191058006,2.727775356122877,0.46931440030456884,0.24578040659824252,-0.21017525910491536,1.2932924538663026,1.1262873659790875,1.4737408814953317,1.800903276820581,0.7433624440663428,2.4420735311680626,0.03729338927723173,-1.7569470943592054,-0.06312041630197536,-1.1710545796291403,-0.9038384755153329,-0.5996430297441827,0.16627471536684438,-1.0876891225675176,-0.11395417919631481,0.2781176211408494,0.7796887294670414,-1.4348449225329512,-0.13957973393128045,0.38079589625287596,1.0281369498325663,1.5022754947573806,1.7889458430695468e-13
01ADL0051,-369.5655449827891,80.51830789311262,24.128547789691755,41.1716043712188,9.313216524276584,25.40476186424332,-39.926492036797875,-10.442645790236904,12.66783199533087,5.930102535825913,18.03429522455841,-29.13804060829876,12.055123886503415,7.892598861037607,-4.831347335282484,4.447002397959159,-0.1274285283646987,3.7864487954525172,7.146343914500959,1.1764959478270234,10.622591726132514,0.8771541606454419,-7.245587702954424,-1.4409530465393727,1.3191874558534196,-6.407606705316016,-7.244306303965411,-7.8166682941841295,-4.269868210819576,-6.220415582813337,-4.2923192302943605,-1.5040047133810044,1.978406884675835,1.4026463678620609,5.323169019885638,-3.546505553613952,-3.0962778191115383,-2.5613550405351924,0.08347445522999207,1.6471067458655395,1.0313601979535316,3.482261696321587,1.872427503436377,-2.678179131982692,0.06405938992471927,6.223036581505254,-2.4665390856586153,-1.3046407889977978,-0.8210931274651623,-2.577945487320223,-1.157188461921361,1.4282441452992403,3.7943903867592583,1.8842428910802955,-0.7813981784000041,-4.5204482140197975,3.4209217715966806,-0.7654397691267762,-1.6626312247721293,3.948578146178683,-0.8987414197190017,-5.279540460345573,-5.105929705620798,0.1994645058483423,-2.963141294871583,0.5905012737290429,-1.0232794468522142,1.384962234566624,-1.7334081249389979,-0.3580502485290593,-1.2230092248458253,-1.9952461157498211,-0.025831991789375317,2.6194969634620353,1.7448660752513214,3.663346830985336,-0.328005278097402,1.0958868585290042,-2.1547541069254676,0.7800583243055186,-1.402722343021737,-2.313529811828335,-3.0908780873867157,-1.514716255001119,2.1419994721506144,-2.2907504503905294,1.0734010905832032,-0.844202265396689,-0.2304279617629523,1.916402071134827,0.6764714864858326,1.3341231556543192,-0.4694759761188268,1.5895213806986261,-1.453492300579373,-0.3335076418458351,1.537564526625131,1.6743243170240152,-1.3772856695030775,-2.5431323206693044,1.4987578317020647,0.27672161098380615,-0.9738597649209293,0.7460920552046951,-1.125200063986365,-1.2390889449431237,-0.3453795828641877,-0.29652279138502835,-0.6961693967547667,-0.8800701148859634,0.0029835600294312024,0.3188493285219634,0.7954532845596173,0.3722375788905574,-1.0407027825388486,0.14968764202329848,-0.05155427209164817,0.4307169127588763,0.8210077366566396,2.54907846440576,0.8408709500608964,0.24457918370660697,0.4505597763353062,-0.211686837932493,0.6040430122799817,0.20458370765451447,0.7213027140281124,2.090324298495451,1.0405667389732136,1.0044371686915607,-1.55664014374643,1.7033956938218224,2.7090313298605726,0.31631636096588084,0.726821090094213,-1.613594628316255,0.16053844898167943,-0.7273751184232494,1.952797298248584,-1.1299375249427748,0.5679413693938796,-0.7672219165219277,0.3818951478543448,-0.29386010163703685,1.7889458430697293e-13
01ADL0054,-359.6620991944683,102.04512085182465,39.292209403512835,-10.392022953309839,-19.054500145285584,21.699676288840546,-13.815610635276624,0.29755046424522597,-5.263962795142682,19.501842289454,9.69434495004804,-4.199777361224607,8.472364676956126,-8.758737554882746,4.142229746842613,-2.8553479793250904,8.384702863228576,5.999646666639853,4.804353746290095,6.5351692438309374,8.095711771628295,-1.6128136575438936,1.1855189679269547,5.185433178183358,2.1840759971786796,6.846427190853568,-8.363575533923758,-14.50170955583604,3.047700398475428,-0.6720069283823685,2.695925943601472,-0.010946397985477517,5.522388488955962,-1.0596706818725297,2.2644655768629365,-5.862732738615125,-1.6721582016704164,-0.21966561642765595,-3.1735318781510564,0.7833975486397532,-3.325254804836775,0.9365075971254245,-3.3392816471524527,-5.127863784045106,-5.4078126682064775,3.53114652897642,-0.44743145515969474,-1.6808446149558773,2.643146868173928,-0.10115625505932194,2.104073450857333,1.0382071331865481,0.03028294401081737,-3.7584325643719145,0.14169189392567305,0.5558254718998091,1.90625878781589,-3.5892242485130934,2.7210963572231766,-2.3999361899439604,-4.749884026518572,0.4363187188791213,-0.7646946309027017,-3.378439319836874,1.5637163293202627,-1.4308188576034442,-1.909876178184738,4.118383266431943,0.04942139650265557,-1.2497306524148002,0.5953471811194658,0.06727509499770006,2.358761739797107,-0.4903798022469705,2.1654357107315882,-0.6861144497234386,-0.7815768476283467,2.154381319892335,2.866764320352044,-0.7987641534548607,-1.0039332494474382,-1.3359312804299415,-1.1846192075323627,-2.0384636590465477,-0.43212077243484387,0.16637939797114512,-1.7769963092532906,0.7665133325010183,-3.5590803730378417,-1.4408753399604357,0.8975632972539064,-1.8875029106479024,1.7250672395708082,3.375704437945637,1.0854607053707264,-0.23057605752079482,0.5599575622731033,-0.5720300696154995,-1.0086062182621753,0.4359769285409845,-0.924219507711857,1.0609350501826986,2.420804889863556,1.0079853449297291,-0.2792353012808103,0.5575237265893981,-0.29944306078013994,-0.7710319151459917,-0.2562135884505277,-1.712128449626893,0.4410041212357219,0.8907297906208836,-0.5021710402974118,0.2862026812550422,1.7319961147045921,0.20363234026989294,-2.140799159375241,-0.44488386752224157,-0.045440976712366826,-1.1848831653419034,-0.55779536537206,-1.9866168007841531,-0.48349226462880923,-0.6263556488535408,-0.3541511402938297,-0.38720813378588753,-1.7190865913736761,-0.17325800565762123,2.0296139589489015,-0.14036378605386945,1.120023320004395,0.24107983845836342,-0.5737401455672195,-0.11843385510846226,1.0712481797918003,1.8718466237613682,-1.2270177458945617,-1.6970817659668245,-2.449574036810024,-0.07916242602910487,-0.15550835081850273,1.994489819275128,-0.1823170687459456,-1.2302804083569632,1.7889458430696528e-13
01ADL0056,-383.9847685988003,-52.403523366640975,14.127276405939995,-42.21545802065809,-48.23468042409049,35.341851234991644,10.351196844729708,13.334874292162166,1.9901201364092889,1.6795994905009326,-6.1225413658706955,5.441598328072641,3.889233159136915,1.0211904315112654,6.668214486948284,-12.422701708194598,15.336311390455878,17.378307866178034,4.218451278553997,-5.958355305557727,0.6022893833338187,-6.454134351636116,-1.1535722466484077,-0.6874779800417469,5.190398261673315,1.5179697645808023,-5.773813453680784,-0.1805541653309447,-2.132353739280423,0.06301788035062544,-1.4839023514594798,3.031712144269269,12.302034326600285,6.238116650680633,3.6194706253780335,-2.5796122137921915,5.630460462449336,6.137951984671249,-2.900074325952081,-3.6817010589546197,8.600811809939637,-2.289456361763912,-6.7415371809001075,-5.814246320318211,-0.18979652733827418,-1.9466722046435194,-2.758208121935426,1.8905200637444894,-3.1935847642106774,7.7825216304931635,-2.27218462117564,-0.5317092562180384,6.959569173688067,-2.1359915799628766,1.9970086797032012,-1.5799038071223643,-4.361460257839763,5.902788574373514,-2.128564756534455,2.4285999473600177,-3.6939924658783614,-0.8116326292548037,1.444560631767098,-4.3995912983799,2.2725291518428548,-2.7346306149835935,6.473476356821603,-2.8576645649355368,-2.239574035475222,-1.339110282084493,-0.012783439119553937,1.527734649430417,-1.7559048984993562,0.9317972816621491,-0.6012245268238254,-0.8391073526337279,1.1923362772919965,-1.996454326473803,-2.39446805402512,-1.29092789352333,3.196288693729155,2.1125306373552477,-1.0625872549456508,-1.2080065477364565,2.2240202168050094,-2.1234845728651877,-1.4295645672537494,0.12285225777402647,2.064787265855746,-1.8053415805853559,1.0211982068529786,0.33812145020663564,-0.053892802074337304,0.7669766811557918,0.13413691096767358,0.47853134468138436,2.5716043276473535,1.7454930614906674,0.035826283160910743,1.2808643202427987,-1.0118896871430996,0.08139761305067887,0.3878396819839116,0.014760726470219433,0.9204652375239964,-1.2016586737918322,0.16867022112906613,-0.7843538098942255,-1.809290041411034,0.6505095217737387,-0.0954123596068824,-0.24978642498304743,-0.7458392707428255,0.05749965201908651,-0.5530632939161549,-0.7228489368460638,-0.6494402993075663,0.08700564718247451,-0.23880292874214487,-0.1415130775751346,-0.13608466546479475,-0.3527249150726717,-0.46716946698856504,0.27553967693817716,-0.6306427719621156,-0.9875580499522105,0.46274635037131484,0.6886143022967816,-0.746897496587264,-1.2217891612930465,-0.07305111951978638,0.07277406733628056,-0.41279178953903917,0.6610074854319107,-0.44077811262318106,-0.3958529010460469,0.7293305440962897,0.3647983381253618,0.16983118143102707,0.31767254905437814,-0.09514578638522553,-0.2003489962794266,0.2569184914461616,-0.20217084416200778,1.788945843069652e-13
01ADL0057,-381.72278192836785,20.355481662253638,8.020277287492233,41.37829102449348,-38.761654228845586,-9.961922260108423,12.14026172646775,-16.55833146041279,-45.1860953027307,18.184365635418917,12.764206263299863,10.852928281055293,-4.733641292972659,-16.12368010841757,-11.84346831417104,2.006246783283118,1.6744041449355038,-4.156321260599924,9.154514364003983,-14.525700356959666,0.061867414603678006,8.323148722315816,13.910548835416586,-4.433890264885056,-5.500664798515963,4.167180632182341,4.312788411751642,10.821256829941063,-7.080216697015523,-1.8811241436253772,5.425664346074701,-4.855578882069321,7.9889012081487305,1.1981314863754444,-0.19880433612908943,-1.114301739290533,6.573337095928326,-4.038054074508627,-4.321835065273211,-2.8095094194356447,-1.1935753705875807,-1.9543231356838484,-0.8571444069863853,-7.990758888766224,-1.1395082092262598,-0.6135866252580816,0.8301738969273795,-1.6065287691828516,-2.9568134701250925,-2.689026213533847,1.0445059083265158,3.0691665442956007,2.854266108416143,2.0690501185737653,-3.235534875304434,-0.6787271131126339,2.742231131437982,-1.8469197700524038,-0.9994360866390699,-0.2843535252117217,1.7341986177748299,-2.973511899156138,3.590985936456423,2.108343189645361,0.8621573238838414,4.100366407832699,2.1248547192054246,2.4648235059633117,4.29360009309817,1.5829749881952146,-1.918464318809807,0.25283507501487595,2.213803384487353,2.976876458528244,-1.1960425631181975,1.4030182846241654,3.521686891700458,-1.740927750572357,1.1988259011200806,3.330879650748934,1.1997003022384836,0.479544483905372,1.2928137986453174,-1.39475273872481,-0.6467623153275147,0.5297739422212423,-0.5633398739814935,0.07453992951844673,1.1623614361765844,0.9667971249865965,-0.042305753033878506,-2.100135202398491,1.3652306591363992,-2.0611295312606743,1.9208368466420815,0.6132330286340218,-2.022675874743886,1.7579753701947722,-0.6153121138955681,1.5821882445592967,1.5597899482010282,0.559565584499936,-0.7823533838743897,-3.5669624970593254,1.2109132854991786,0.18363082273439524,-0.5652519868875052,-1.6743744255837227,0.3209226264161924,-1.056334586283352,1.5589740802114467,-0.27503587623663184,0.09736751528174904,-1.107406411290868,-0.5062313291232822,1.103226730955837,-1.6280345832629344,0.3848763705135203,0.6848520780619408,1.028774847253849,-0.44928300336875854,-0.03671788296096506,1.635313973555377,0.4421983584373182,-0.7637178073877295,0.25342595283713043,-0.12657656111654492,-1.381622465230521,0.6172498087611433,-0.46803634868331756,-0.5681224493181061,0.3588137510100414,1.4086132378959757,0.27738297931675926,0.6478261472036387,-0.5239458664615464,-0.31187311177532895,-0.8888544470129115,-1.4897477976625717,0.1463557437400005,0.3429954570464675,-0.4412002514344852,1.3674984259490126,0.5070360045721745,1.7889458430696978e-13
01ADL0059,-378.4781126008326,-74.77246591864817,-83.28175175603663,32.04734874597624,-9.65175146054675,23.912305450926848,-10.918207031679074,1.098347320846144,-16.490892206575644,14.274022636898742,10.86329296779308,-0.588627077717465,8.351338048216196,-6.1946067013049815,-16.512367929193058,-7.776434062197126,-7.664165367291613,-2.631381927195494,7.0418966333181325,3.2374302828370354,3.2005875783076405,-2.9799960551044635,6.646420865555202,-8.346619011987803,6.406707432485994,-2.0481657589261646,-11.649088764655067,5.638540443562689,3.347419813025241,-3.093404104928915,2.4430557892435965,0.059712563862424205,-2.0588615650278617,5.142799113317615,-1.4610321003754716,-1.5203669088921472,-10.151878131090788,2.279552502039559,1.769645042934075,2.007349931325314,2.63357380766457,1.6743121449334244,-0.1794223510591299,1.3503297780267896,4.131868264201354,4.987085013203804,2.888731105945383,0.3471076320724008,-3.581493029658272,0.3863263511170473,0.460191640152801,-3.5752717234841946,-6.9670590820826845,-2.7482990383394825,-1.2251793948760332,-2.897583284028116,-0.4302018016367814,-1.5622832083100795,2.6077902777756785,0.6085903164999357,-2.045596719179104,-0.8125685637044194,2.6933462525448113,2.6879833262198987,0.8993540753899933,1.155865127832733,2.669453819301004,3.4364899153233543,-5.219373152323749,-1.3589274946129395,-0.6843158571643222,0.32012191816530844,0.3816265073446346,-1.4340397493508301,-1.945696526009259,1.1798168374357176,-0.24104888254902893,-0.48331895325796825,2.4684809226457074,1.3372157752964327,4.685686447675122,0.4411284636253498,1.237976617111267,0.9429852579051413,-1.592645120875513,-1.6581284072564533,1.069348715392423,1.387873599328458,-0.05647766537081959,0.937916716192904,-1.303431301442192,-0.02903187250521581,0.02810143709398237,-0.22434876288306574,-0.4456379767615515,-1.2349550356322239,-1.1937038858160072,1.8464386610149528,0.01065175576000652,0.8334269827342483,-0.6363729404309137,0.8302033059483961,0.15447514118452582,1.4377207086433674,1.452239034627458,-1.9649151041703192,0.26212570181904943,-0.5523271682504565,0.12503596756685292,-0.4887569761213544,-0.7548786330548085,0.8922549693158855,-1.618016445254148,0.8381463901837817,-0.46556100446487914,-2.2988338189303765,1.2180280780391415,-2.037241336998307,0.7448068202272208,0.23262475605936112,0.04874932659036089,1.189187379013687,-2.212017994533116,-0.9875423758746973,0.11261135330255607,2.338798668906569,-2.169928729621793,-1.1569068330083214,-0.19100875774636888,-1.5267731850260926,0.027214132521228757,-0.7800421700969961,0.8320373886681631,-1.33243220915908,1.2762297354822507,-1.4855304358139598,-0.05888295412337695,1.627524996289994,-0.7290635621184861,-0.0670800868743733,0.49622023751754585,-0.27918863956563733,-0.11751111555483267,-1.1107368860632352,1.788945843069549e-13
01ADL0060,-382.70027635135926,77.02312883145123,48.242461320082725,28.05800406478766,-34.63949783873509,16.75893364765364,-28.73473593221408,14.734466685024593,7.981733738548968,32.393666701401216,20.633615279747417,-5.174570484464689,-20.57397880036387,5.527965730015744,-4.521943183056084,-0.613888450150551,1.1169578727447516,-2.5330829888893263,15.290525632395193,2.4505675838332492,-4.425417141949867,4.742921719348506,2.033640646945395,-2.190509590579594,-6.694796560622367,6.699328985596967,7.58797725381606,3.405853276703816,-2.083630466369837,1.3399956798294734,-2.4965345219681394,-3.7246860972689633,-7.660371360481765,-2.107554081370607,1.0023445133179036,-3.133309611403235,0.8805739841776091,-0.5928324181652757,2.7729526244550082,-4.909127249345744,-1.235895741140637,-0.6498555987256754,0.9255767879486656,-4.336837867437186,6.149635632677233,1.5789505812912612,0.6442207229292141,-2.7586817230458363,-1.7829026018345653,1.943704218509692,3.0006814592465223,-2.9134591044911318,-1.015206312093807,-0.4548332205844072,2.956574346196536,1.1322895965589521,2.368088248352093,2.495701773320927,-3.1674631099478523,2.756034714538239,-4.4346000626512,3.7581735421202764,1.1966542152314972,4.459862766154247,-0.5560989850228051,-0.1995485114164257,0.5316282106369499,-3.665862200043003,0.43850836608159527,0.37210432557013906,-0.8846122958326598,-3.485697385558885,-2.1184989740853886,2.5691399218801436,1.5608861523839346,-4.73749680658194,0.7723856352501987,-1.7749964989418685,2.373948320314671,-0.800476362772286,-2.8756390381805437,-0.7595819562329725,1.7474997425789858,0.814209983222154,2.19328203298619,-2.726648501988441,-1.8781146249218432,-1.2471837108760442,-2.2779918446520404,-3.9942390689317744,-1.234904179087618,1.9259566879622476,-2.019956712369947,1.3438180362604857,0.5009618120123932,-1.38465621365555,-2.0862832647506995,1.9967645710005124,-1.11989636731849,-0.3469560613040892,0.13656244029935105,1.173546021536323,-0.3854251533685062,-0.8090133091621226,0.1719411369739582,0.5331934061340641,-1.097947653667656,1.1687941977524077,-1.8131621713428074,1.0365143711836877,-0.271883549150844,0.8549778482594504,-1.9140615589079584,1.7356163605492043,2.0979483064824116,1.4056048082777348,-0.1686113216115983,-0.026442058293711233,0.7687210226601657,0.8224957870721842,2.1058925566938402,0.3256770405853936,-0.8295826642191613,1.3782339477894257,0.459823518161348,0.29226325801066144,0.013946998970242484,-1.216063350993822,-0.5708806557118622,1.5504101252765146,1.3165940812431318,0.1121479044424989,0.38300467459449034,0.2510827840293443,-0.5009574905912056,0.10147599805403532,-0.2325128417735165,0.7372406917223716,0.19759902455881978,-0.4624304350601592,-1.0421990756850632,0.14539945190775008,-1.1489398671347462,-0.7032285341166487,1.7889458430697924e-13
01ADL0061,-394.77433482624866,75.55408315407622,9.624667248650834,-28.714845230841064,-26.348151003060035,42.054419114728056,-12.325301801041544,5.242510882009883,1.6194652230771511,28.945605240043555,14.105738379990163,-1.4968409055168526,13.24009775363001,15.443257750539113,-2.294411080736224,-7.30714297462349,-5.509125888820365,8.803754931557963,-4.836314868570439,2.8164655405615555,-9.113591358398763,-3.159731688949289,4.271938060455217,-7.342411717330166,-7.265673595504606,3.6038988205814864,14.543131710343848,3.800204372520276,4.748818502696013,0.04020890837022238,3.9635705151567837,4.83420839964254,1.3621611728998557,0.7868606661097289,-6.922526934676488,-1.5349879540484206,-5.180728990191252,1.089506700566227,0.44053088251497285,-0.5156888183285432,2.308746240244215,-4.705904172437708,2.6018865684406633,-4.571483895833276,-0.4985795840060667,3.2711058966288244,0.052009713210927545,7.281322098654528,1.116401460127243,2.2391857270431115,-0.26651604151471586,-5.3936584370988765,1.188661172443052,0.5416193775338882,3.855363373301772,0.2719796798040362,6.408140330510056,-0.028250838549819288,2.921668424638738,-4.224678107306641,-0.9439358601185083,0.06283686110235989,-0.7253172435265207,-1.190894632578915,-2.522935453267747,-4.593006416478574,-0.782459729175344,-3.4235265659938983,0.3569208895662014,-2.3262593534301748,-0.5858453637353906,-0.14949639101952547,3.4016562772950456,-3.189569307620063,-0.6685152634839877,0.36359998458889253,0.3599855680215625,0.32158791527592984,1.850205342232147,-0.6655428125229899,0.3663463552425939,-0.5615596480268398,-2.8086231181844465,1.486044940761256,-2.870157981746666,-3.7638251362482458,-2.9401489647989294,0.5679311415929935,1.0811220448565677,1.0735863495119555,2.4107466783038576,0.936762619581864,-0.8903130522599092,-1.891051643803807,-1.7317072350870175,1.2582800379927603,-0.891451134451553,-0.4803201696781563,0.05880443494696213,1.7240164843087602,2.6858328757598406,0.4794456554281469,0.37592988933542537,0.07048323063784175,-2.144491522183604,-0.29130911112447416,0.32053900273814384,-0.631936938169976,1.9619804953621351,-2.0860142643025554,-1.5696226373045266,-1.283436829480408,2.9318070622635926,0.1319318458431205,-2.6990794601368537,1.3634456034477358,0.3174280322316251,-0.21786492240069688,-0.4038836811517636,1.1112310803569792,0.46812640068355865,-0.18528898834044738,0.8300242248560088,-0.2595139347385311,0.4333717627619805,0.2171559914344646,-0.4023909262344604,0.09331372312196873,-0.14634956760153253,-0.2680073493419718,-0.5189607261132448,-0.6060507937282009,0.39084908173913946,0.647611673202956,-0.14787762802610596,0.5928102028885506,-0.19161159782544424,0.6135856456187353,-0.3142621507145961,0.01338347131061234,-0.2974666083341402,0.34299100474355926,-0.4770344457303273,0.9213375304184473,1.7889458430696902e-13
