source_file,slice_index,z,height_percent,num_loops,max_perimeter,sum_perimeter,max_area,sum_area,width,depth
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,0,18.085031100978735,1.0,2,648.1041475297485,1294.1523610511695,23870.17664011364,47101.687988083446,540.9965511422752,283.5705299462811
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,1,26.991227321561226,1.4924623115577889,2,614.2776047717348,1195.1667412329302,21386.13094869303,40444.66507713836,525.210500794809,257.78403731617345
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,2,35.89742354214372,1.9849246231155777,2,560.4835063753009,1083.60142519024,18161.455561572337,33784.407013781056,505.03020787017704,235.74280948016315
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,3,44.803619762726214,2.477386934673367,2,511.431896574669,978.3054027527144,15333.504015346734,27995.616011857393,484.1428860851371,217.22758708442325
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,4,53.7098159833087,2.9698492462311554,2,467.1468899263858,882.3378343827502,13200.528910417583,23357.510441113936,466.7733407729589,198.28078088240616
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,5,62.6160122038912,3.462311557788945,2,425.75735872571386,792.4690466956254,11483.134455324693,19650.03460755724,455.3867777801779,178.58852780774464
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,6,71.52220842447369,3.9547738693467336,2,392.3475941106236,710.2756504042767,10044.101811331724,16763.00638290721,452.2150145353475,160.99463561789497
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,7,80.42840464505618,4.447236180904523,2,358.26245904295274,657.7997800840615,8745.535554812004,14886.333624409028,454.60058182473625,143.19883228878217
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,8,89.33460086563868,4.939698492462312,2,332.65907948578894,620.3497434160431,7813.492363841602,13477.57287801405,448.9441188301522,129.8365564882638
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,9,98.24079708622116,5.432160804020101,2,317.15446942036414,591.5644479483212,7243.096611075336,12343.588428828669,441.88546761655084,123.05252483222623
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,10,107.14699330680367,5.92462311557789,2,304.93107764418176,565.2999291901411,6764.454881134674,11435.887224744782,435.89176320384865,116.26849317618863
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,11,116.05318952738615,6.417085427135678,2,294.8360942391806,545.2549971583076,6348.0261571827905,10727.997809984152,431.7354301001467,109.96276372418336
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,12,124.95938574796864,6.909547738693467,2,285.89770669350173,530.1620846290335,6008.030241833133,10214.974233044632,427.67984657438654,106.27196181929648
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,13,133.86558196855114,7.402010050251256,2,281.1764514163502,522.6242320604618,5874.140072952981,10014.831807530123,428.1056102865084,104.3904785153909
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/CanCan10_A 2026-02-27_09-49-56.obj,14,142.7717781891336,7.894472361809044,2,279.8842920687938,520.7545290308819,5864.022071965613,10082.962737758855,429.14566069484454,102.56664340176502
