source_file,slice_index,z,height_percent,num_loops,max_perimeter,sum_perimeter,max_area,sum_area,width,depth
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,0,17.837332210062065,1.0000000000000002,2,635.7636563891232,1236.7013606463624,23595.04635323581,44518.08040580094,469.38696057269306,261.65776229010464
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,1,26.621546062253437,1.4924623115577893,2,600.7076636835202,1141.174938755308,20905.786331925345,38157.22707138319,448.38537864152045,249.39527137394714
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,2,35.4057599144448,1.9849246231155782,2,531.3243753993179,1019.5390690881597,16694.51783742244,30766.728351138445,422.3975278862302,218.6733265437431
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,3,44.18997376663617,2.4773869346733672,2,477.591759976283,919.0414705323229,13481.994158646015,25172.407903068233,396.43787948984607,197.30505054702317
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,4,52.97418761882754,2.9698492462311563,2,429.0862334196111,826.6577738322806,11097.80686084219,20908.29219571039,375.38426909459633,177.64496412672338
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,5,61.758401471018914,3.4623115577889454,2,385.03555912730445,741.7911582652871,9262.189872641558,17511.034373271385,359.5325330255623,158.9433271596286
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,6,70.54261532321027,3.9547738693467336,2,344.51948902688014,667.2648584119984,7719.633282899012,14804.592141654355,345.04267885648596,140.32575109164276
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,7,79.32682917540166,4.4472361809045236,2,312.3840966066994,610.5089296075691,6508.239938226961,12691.56604460029,338.0908453430508,123.59623173553966
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,8,88.11104302759301,4.939698492462312,2,291.50313122319085,574.9519345979661,5681.803744746626,11325.131312096244,334.0459306692671,112.59153026014731
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,9,96.8952568797844,5.432160804020102,2,277.160915694471,548.7273683565395,5266.0490687878255,10397.473645813829,330.7664152259922,106.87755275031458
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,10,105.67947073197575,5.924623115577891,2,267.446614944559,529.9880745560877,4932.080086885597,9696.06474970604,328.2725772115766,104.16122613700449
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,11,114.46368458416714,6.41708542713568,2,259.39623456062367,513.7863149284201,4677.375470370586,9211.97384110517,326.3414097758526,100.88430090515578
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,12,123.2478984363585,6.909547738693469,2,255.11510388374194,502.02863811676673,4480.299283522702,8923.463160211168,327.91519632851816,97.60737567330708
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,13,132.03211228854985,7.402010050251256,2,252.62802107107757,497.2431952019343,4493.974711698037,8914.12119253068,328.9549000959247,95.23689145478977
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,14,140.81632614074124,7.894472361809046,2,250.97882301895683,495.6370295492659,4494.126021829666,8930.867463330622,329.5134233058259,94.62352730473111
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,15,149.60053999293262,8.386934673366836,2,250.44232719783653,497.4826615168964,4521.8783345069805,9037.21168750315,330.6093206162721,95.99547624115093
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,16,158.38475384512398,8.879396984924625,2,251.78602946690188,503.04604246681913,4686.171403282711,9314.906098143902,333.906183785345,97.2227625962544
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,17,167.16896769731534,9.371859296482414,2,255.33853144071966,510.4937629814043,4868.333741101497,9703.03164942717,338.3297470327443,97.51600117526255
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,18,175.95318154950672,9.864321608040203,2,260.5492051182343,519.7121176143935,5120.56432366361,10191.545503984515,341.4135275272423,98.8275571263083
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,19,184.73739540169808,10.356783919597992,2,267.6398929251945,531.4273765671614,5434.511759935633,10736.917592309028,345.8908883754259,101.87420028180048
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,20,193.52160925388947,10.849246231155782,2,274.4298163020455,543.7606708283593,5697.961779201196,11258.677806757187,349.0385791940985,104.79825447396472
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,21,202.30582310608082,11.341708542713569,2,279.93893055739,555.0680969708751,5920.95782276239,11770.170053709458,349.2740211393506,106.83263557412312
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,22,211.0900369582722,11.83417085427136,2,287.221436712213,569.9086917520563,6204.998635373002,12389.708788363467,350.69722782320474,108.86647972962166
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,23,219.87425081046356,12.326633165829147,2,296.0614937367444,586.9309835075121,6565.814016902372,13097.834519127162,352.6039986752728,110.6801185144488
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,24,228.65846466265492,12.819095477386936,2,302.7209986906628,600.9729647671131,6912.953688046622,13773.41574538128,354.2318065810451,112.27842015218576
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,25,237.4426785148463,13.311557788944725,2,310.6817871201864,615.523885372467,7331.999381114711,14570.236821259285,355.7520017805739,114.86108691915213
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,26,246.22689236703766,13.804020100502514,2,320.35156690712785,632.9996654436918,7772.385903486527,15381.000160364518,358.01086139094724,118.46031038343773
/scratch/gsunka1/Pennington-mat/Pennington-MATLAB-Python/Python_Fall2025/model_files/OBJ/cancan07_A 2026-01-28_11-48-32.obj,27,255.01110621922905,14.296482412060303,2,330.34592496101834,651.0658406336959,8253.14534825215,16259.06736148946,359.2677331020563,121.64319477361552
