source_file,slice_index,z,height_percent,num_loops,max_perimeter,sum_perimeter,max_area,sum_area,width,depth,left_max_perimeter,right_max_perimeter,left_sum_area,right_sum_area
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,0,15.481418767533091,1.0,2,521.0886521972271,1030.0144027262045,14387.799712789303,28752.798176410666,393.0961367894074,214.91580811212407,508.9257505289774,521.0886521972271,14387.799712789303,14364.998463621363
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,1,23.105434039986573,1.4924623115577889,2,470.6093795193883,939.5353744515077,12117.914175568476,23894.578155310046,377.8647448147403,196.11036955189797,468.92599493211935,470.6093795193883,12117.914175568476,11776.66397974157
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,2,30.729449312440053,1.9849246231155777,2,426.59472851771716,852.2476809543548,10065.233954855903,19929.28686325199,357.9481779865192,179.9482978946404,426.59472851771716,425.65295243663763,10065.233954855903,9864.052908396086
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,3,38.35346458489354,2.477386934673367,2,385.23753907181566,765.1924017499289,8356.42819615213,16588.095747599746,336.57073286732174,163.9566931389847,385.23753907181566,379.95486267811316,8356.42819615213,8231.667551447616
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,4,45.97747985734702,2.9698492462311563,2,339.7729786195756,671.9643033744507,6908.390469013502,13633.289355437628,317.2738920573245,143.89401176266995,339.7729786195756,332.19132475487504,6908.390469013502,6724.8988864241255
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,5,53.601495129800504,3.462311557788945,2,291.3491192239593,580.7348807780097,5685.07411082121,11153.279022593008,313.00087324213837,118.96889698353107,291.3491192239593,289.38576155405036,5685.07411082121,5468.204911771798
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,6,61.22551040225398,3.9547738693467336,2,260.8994306640312,518.3844042394544,4837.2525485594815,9476.891366395444,308.2709708123314,102.03899905976212,260.8994306640312,257.48497357542317,4837.2525485594815,4639.638817835963
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,7,68.84952567470746,4.447236180904523,2,248.04227507481104,491.1454622191054,4501.995755710406,8786.299855433099,306.1101802294803,94.60276187523824,248.04227507481104,243.10318714429437,4501.995755710406,4284.304099722693
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,8,76.47354094716094,4.939698492462312,2,243.10078174789197,481.24847866465643,4409.392065924898,8581.278267051166,304.68936694105,91.61631844905067,243.10078174789197,238.14769691676446,4409.392065924898,4171.886201126268
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,9,84.09755621961442,5.4321608040201,2,243.61773292193988,482.9336714306314,4473.116949179355,8755.231601744963,303.2685536526197,88.86639077218742,243.61773292193988,239.31593850869154,4473.116949179355,4282.114652565608
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,10,91.72157149206791,5.924623115577889,2,248.5984208633179,490.02430660347636,4698.4945702366385,9104.294968149901,304.45273981192986,88.22652845474963,248.5984208633179,241.42588574015846,4698.4945702366385,4405.800397913263
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,11,99.34558676452139,6.417085427135678,2,253.51785927312181,497.0688663256701,4923.522471508622,9432.840069081634,305.9239539107362,88.97333271521494,253.51785927312181,243.55100705254833,4923.522471508622,4509.317597573012
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,12,106.96960203697486,6.909547738693466,2,257.223910411465,505.7602751453045,5094.2600800543005,9807.91925777882,307.59075206948523,89.90221234503315,257.223910411465,248.53636473383946,5094.2600800543005,4713.659177724519
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,13,114.59361730942835,7.402010050251256,2,261.0585067387516,515.9544902028537,5279.4823512366565,10258.517772830324,308.9260440287787,90.83109197485138,261.0585067387516,254.89598346410204,5279.4823512366565,4979.035421593668
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,14,122.21763258188183,7.894472361809044,2,265.2421823861652,525.9872286834641,5473.332130240204,10697.101083860849,310.192842407526,91.749454864697,265.2421823861652,260.7450462972988,5473.332130240204,5223.768953620645
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,15,129.84164785433532,8.386934673366834,2,270.6030703250718,537.20748205536,5682.243022342358,11158.720526521836,311.98714249446664,92.94322645892497,270.6030703250718,266.6044117302881,5682.243022342358,5476.477504179478
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,16,137.4656631267888,8.879396984924623,2,278.0793787928455,550.89883034178,6023.579007170658,11762.869115028181,314.98481694943325,94.26523128078519,278.0793787928455,272.8194515489346,6023.579007170658,5739.290107857523
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,17,145.08967839924227,9.37185929648241,2,284.91814605293035,563.4477198456725,6346.642555805767,12344.51541706716,316.96525361019246,95.39013380624985,284.91814605293035,278.5295737927422,6346.642555805767,5997.872861261392
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,18,152.71369367169575,9.8643216080402,2,291.20127009225433,573.6377286335359,6621.748517623462,12815.044055549632,317.69703304621396,96.35721332107038,291.20127009225433,282.4364585412815,6621.748517623462,6193.295537926169
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,19,160.33770894414926,10.35678391959799,2,297.14418628314917,583.8735162303803,6899.75797037204,13314.506146472413,318.17127311542004,97.69366765707252,297.14418628314917,286.7293299472312,6899.75797037204,6414.748176100373
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,20,167.96172421660273,10.84924623115578,2,303.4283879692955,595.5605243120186,7182.302588497812,13856.377361337043,318.89005393301125,98.95800029204055,303.4283879692955,292.13213634272313,7182.302588497812,6674.074772839231
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,21,175.5857394890562,11.341708542713567,2,310.59365380822396,608.7211423169022,7487.350859046957,14422.530672859124,319.77705462284337,100.73083887992922,310.59365380822396,298.1274885086782,7487.350859046957,6935.179813812167
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,22,183.20975476150969,11.834170854271356,2,316.94360652595594,622.6662838340432,7815.459853983455,15087.970862808346,320.9775448444591,102.75489145506398,316.94360652595594,305.7226773080872,7815.459853983455,7272.511008824891
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,23,190.83377003396316,12.326633165829143,2,323.5223684908405,637.6490273905665,8170.816202087415,15845.246620594087,322.41403065126144,104.83848177051838,323.5223684908405,314.126658899726,8170.816202087415,7674.430418506672
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,24,198.45778530641664,12.819095477386933,2,331.2875714765538,654.0060247512741,8596.97217366552,16679.875254680926,323.6783835265658,107.46724745012227,331.2875714765538,322.71845327472033,8596.97217366552,8082.903081015407
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,25,206.08180057887014,13.311557788944723,2,339.3602910731627,670.6856469898962,9059.827409502352,17626.34446529961,324.86350882369896,109.96315527768718,339.3602910731627,331.3253559167335,9059.827409502352,8566.51705579726
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,26,213.70581585132362,13.80402010050251,2,346.6893844319728,686.1333704060704,9448.358801070572,18469.001307087834,326.0486341208321,112.3850298018093,346.6893844319728,339.4439859740976,9448.358801070572,9020.642506017262
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,27,221.3298311237771,14.296482412060302,2,353.4471076836222,700.5823392882526,9811.496270326083,19259.920645042526,326.9188740596794,114.72175986243093,353.4471076836222,347.1352316046303,9811.496270326083,9448.424374716444
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,28,228.95384639623057,14.78894472361809,2,360.5329335600693,714.5224461416437,10231.820372652786,20059.478247441963,326.93072792651594,116.35542201516986,360.5329335600693,353.98951258157444,10231.820372652786,9827.657874789176
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,29,236.57786166868405,15.281407035175878,2,368.1377600100901,728.5300254039789,10650.828502481745,20843.565422180414,327.3838071001676,117.91049961632311,368.1377600100901,360.39226539388875,10650.828502481745,10192.73691969867
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,30,244.20187694113756,15.773869346733669,2,375.29855397380277,741.7867919466853,11075.82847641177,21604.74504897672,329.11321761033685,119.97396484893495,375.29855397380277,366.48823797288253,11075.82847641177,10528.916572564951
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,31,251.82589221359103,16.266331658291456,2,382.7286143027844,755.4157057185205,11517.19096220407,22428.9234009668,330.0240933381523,122.23558265289529,382.7286143027844,372.68709141573606,11517.19096220407,10911.73243876273
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,32,259.44990748604454,16.758793969849247,2,387.65976687568383,766.6848836787071,11810.898072811397,23079.471861737955,330.52984710048815,123.70342452839505,387.65976687568383,379.02511680302337,11810.898072811397,11268.573788926558
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,33,267.073922758498,17.251256281407034,2,389.77863570926104,773.3654514344573,11933.416944287193,23474.915094168624,330.8922711823084,124.56383765641958,389.77863570926104,383.5868157251963,11933.416944287193,11541.49814988143
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,34,274.6979380309515,17.743718592964825,2,391.0527945323366,777.514478551275,12021.190181280603,23763.60222538226,330.7596481447608,124.98577406797186,391.0527945323366,386.4616840189385,12021.190181280603,11742.412044101657
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,35,282.321953303405,18.236180904522616,2,392.10391157311346,781.248688773016,12105.153647952597,24030.417579914618,330.22731840666097,125.43935535006786,392.10391157311346,389.14477719990265,12105.153647952597,11925.263931962021
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,36,289.94596857585844,18.728643216080403,2,392.4266469622594,783.8417050575353,12109.997686908318,24165.214013350283,329.3234675315723,125.26247743461987,392.4266469622594,391.41505809527587,12109.997686908318,12055.216326441965
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,37,297.56998384831195,19.221105527638194,2,391.4325386503118,782.444164589728,12074.41270633295,24112.815774271527,327.85471994732285,124.8742024318449,391.0116259394162,391.4325386503118,12038.403067938576,12074.41270633295
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,38,305.19399912076545,19.71356783919598,2,390.30011332068227,780.1180372891581,11997.318089027729,23950.600072593094,326.66676072874395,124.54154986553242,389.81792396847584,390.30011332068227,11953.281983565364,11997.318089027729
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,39,312.8180143932189,20.20603015075377,2,388.2430989462894,775.7231534316086,11887.698944849486,23687.93400674552,325.93456812921,124.1266314782632,387.4800544853191,388.2430989462894,11800.235061896034,11887.698944849486
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,40,320.4420296656724,20.69849246231156,2,384.9620665848039,768.8155023741141,11688.211307763064,23255.110439210082,324.62411657260714,121.78523302916619,383.8534357893102,384.9620665848039,11566.899131447019,11688.211307763064
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,41,328.06604493812586,21.190954773869347,2,380.5033402552155,759.9806740183697,11410.213301470794,22757.589694323164,322.32712211923786,119.61012309228254,379.4773337631541,380.5033402552155,11347.37639285237,11410.213301470794
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,42,335.69006021057936,21.683417085427138,2,375.83147469306397,751.2735953472147,11125.86958311424,22237.937816848527,320.0301276658686,117.41228568746615,375.4421206541507,375.83147469306397,11112.068233734288,11125.86958311424
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,43,343.31407548303287,22.17587939698493,2,371.71123211857173,742.5120149433203,10858.07001317889,21677.51958761766,317.73313321249935,115.31654463362983,371.71123211857173,370.8007828247486,10858.07001317889,10819.449574438768
data\obj\A00-08-4914_A 2025-12-09_12-27-17.obj,44,350.9380907554863,22.668341708542716,2,367.6892368535962,733.1747574351901,10591.021833239065,21065.515050831047,314.4682640821153,113.22080357979357,367.6892368535962,365.48552058159396,10591.021833239065,10474.493217591982
